142532743211917312	N
142559090676203520	P
142559890332856321	N
142599953318023170	N
142642819490783233	NONE
142702318377381888	P
142788819555594240	P
142854897455480833	N
142893813671804928	P
142956192958918656	N
142981434817253376	P
143277024159596545	P
143353629821247488	NONE
143354094961180672	P
143359642121150465	NONE
143378020877615105	P
143380484771151873	P
143395300835475457	P
143445929842847744	N
143457105385500673	P
143498516671627264	N
143657217860706304	NONE
143688482118840320	P
143700240929783808	NONE
143726148277387264	NONE
143767513883344896	P
143769627347009536	NONE
143804227016343552	P
143823917008691200	N
143980539160956928	N
143996873697525760	NONE
144000116611751937	NONE
144014638898614272	P
144014719026601984	NONE
144093194655768576	N
144153026976948224	P
144395994300284928	NEU
144480216641830912	N
144492250871758848	NEU
144716644856504320	P
144756052376825858	P
144853533760557056	P
145037842035384320	NONE
145080739560554496	N
145094377851723776	P
145099675576446976	N
145118321677832192	NONE
145154535416012801	N
145164021820162048	P
145295727755665408	P
145391042978512896	NONE
145426737554137088	N
145430583122735104	P
145471921759326208	NONE
145474339481980929	N
145479172406521858	P
145538761835552768	N
145586947904122880	P
145823481433559040	P
145839767085518849	N
145839935822372864	NONE
145881283812270080	NONE
145976015716491264	NONE
145991917350555649	P
146123397972238337	NONE
146129941455577088	NONE
146175660145119232	N
146199119864664064	P
146223774541414400	P
146250349198573569	N
146254425328058368	N
146363699249156096	NONE
146490820906856448	NONE
146537758821847041	NONE
146553566272831488	P
146616352579399680	N
146627689233657856	P
146647770571350016	NONE
146655774649753600	P
146685090758529024	P
146710185329688579	P
146718024257388546	NONE
146720698046496768	NONE
146899966487560192	P
146954723793174528	P
146969496131870722	N
146977441850732544	P
146979059073679360	NONE
147062460552200192	NONE
147066737383321601	NONE
147215382707576832	NONE
147221376565129217	NONE
147224175780700160	NONE
147243142129782785	P
147289776419115009	NONE
147335217806446592	N
147342944108675073	NONE
147346831892946945	NONE
147361911904813057	P
147371849024675840	N
147424627457654785	N
147431496087650304	N
147437048154959873	N
147447039003860992	N
147626321969819648	P
147744901176623104	N
147824354422571009	N
147968872102887424	P
147990275732676608	N
148011951505674240	NONE
148015544900128768	P
148034494459424770	N
148103776312635393	P
148131772679467008	NONE
148175500915904513	NONE
148176411792916480	NONE
148340303311536128	P
148387654621339648	NONE
148402356755767296	P
148439163488841728	NONE
148508413993828352	N
148511012797169664	N
148550991116107779	NONE
148697806524260353	P
148721862120194048	P
148722058388443137	P
148729442368364544	P
148731785575018497	N
148735552584290304	N
148737554580119552	N
148740164422873088	P
148742311046680576	N
148745416027025410	N
148785736672493570	NONE
148786773982576640	N
148790176481677315	N
148790803978915840	NONE
148802377615548416	NONE
148825090258247680	NONE
148914788037177345	NONE
149040958594486272	P
149046198177759232	N
149063284404912128	N
149082037649805312	NEU
149092147637923840	NONE
149107028651032576	NONE
149178073026273280	N
149197894984024064	NONE
149269047266119680	NONE
149279151826796546	NONE
149410428332670976	P
149419609408278529	N
149485055729860610	N
149552818502639617	NONE
149559885544177664	NONE
149606967189585920	NONE
149643457546301440	NONE
149673548728893440	NONE
149748064658268160	NONE
149762343922962432	P
149779117162762240	NONE
149797672902082560	NONE
149798006005301248	NONE
149800087533531136	NONE
149811398870958080	P
149819302801977344	NONE
149858007197552640	NONE
150119713232527360	N
150189898501066752	P
150214903922294784	P
