142532743211917312	NONE
142559090676203520	P
142559890332856321	NEU
142599953318023170	N
142642819490783233	NONE
142702318377381888	P
142788819555594240	P
142854897455480833	N
142893813671804928	P
142956192958918656	N
142981434817253376	NONE
143277024159596545	N
143353629821247488	NONE
143354094961180672	NONE
143359642121150465	NONE
143378020877615105	NONE
143380484771151873	P
143395300835475457	P
143445929842847744	N
143457105385500673	NONE
143498516671627264	P
143657217860706304	NEU
143688482118840320	P
143700240929783808	NONE
143726148277387264	NONE
143767513883344896	P
143769627347009536	NEU
143804227016343552	NONE
143823917008691200	NEU
143980539160956928	N
143996873697525760	P
144000116611751937	NEU
144014638898614272	NEU
144014719026601984	NONE
144093194655768576	NONE
144153026976948224	NONE
144395994300284928	P
144480216641830912	N
144492250871758848	NONE
144716644856504320	NEU
144756052376825858	NEU
144853533760557056	P
145037842035384320	NONE
145080739560554496	NONE
145094377851723776	NONE
145099675576446976	P
145118321677832192	P
145154535416012801	P
145164021820162048	NEU
145295727755665408	P
145391042978512896	NONE
145426737554137088	N
145430583122735104	NONE
145471921759326208	NONE
145474339481980929	NEU
145479172406521858	NONE
145538761835552768	NEU
145586947904122880	NEU
145823481433559040	NEU
145839767085518849	NONE
145839935822372864	NONE
145881283812270080	NONE
145976015716491264	NONE
145991917350555649	NONE
146123397972238337	NONE
146129941455577088	NONE
146175660145119232	N
146199119864664064	P
146223774541414400	N
146250349198573569	NEU
146254425328058368	NONE
146363699249156096	NEU
146490820906856448	NONE
146537758821847041	NONE
146553566272831488	P
146616352579399680	NEU
146627689233657856	NONE
146647770571350016	P
146655774649753600	P
146685090758529024	P
146710185329688579	N
146718024257388546	NEU
146720698046496768	NEU
146899966487560192	P
146954723793174528	N
146969496131870722	NEU
146977441850732544	NEU
146979059073679360	NONE
147062460552200192	P
147066737383321601	N
147215382707576832	NONE
147221376565129217	NEU
147224175780700160	NONE
147243142129782785	P
147289776419115009	NEU
147335217806446592	NEU
147342944108675073	NEU
147346831892946945	NONE
147361911904813057	NEU
147371849024675840	NEU
147424627457654785	N
147431496087650304	N
147437048154959873	NONE
147447039003860992	N
147626321969819648	NONE
147744901176623104	N
147824354422571009	P
147968872102887424	P
147990275732676608	NONE
148011951505674240	N
148015544900128768	NEU
148034494459424770	P
148103776312635393	P
148131772679467008	P
148175500915904513	N
148176411792916480	NONE
148340303311536128	P
148387654621339648	N
148402356755767296	NONE
148439163488841728	NEU
148508413993828352	NEU
148511012797169664	N
148550991116107779	NONE
148697806524260353	NEU
148721862120194048	P
148722058388443137	N
148729442368364544	NEU
148731785575018497	N
148735552584290304	NEU
148737554580119552	NONE
148740164422873088	P
148742311046680576	N
148745416027025410	N
148785736672493570	NEU
148786773982576640	NEU
148790176481677315	N
148790803978915840	P
148802377615548416	N
148825090258247680	NEU
148914788037177345	P
149040958594486272	N
149046198177759232	N
149063284404912128	N
149082037649805312	N
149092147637923840	NEU
149107028651032576	P
149178073026273280	NONE
149197894984024064	NONE
149269047266119680	NEU
149279151826796546	NEU
149410428332670976	NONE
149419609408278529	NEU
149485055729860610	N
149552818502639617	NEU
149559885544177664	N
149606967189585920	NEU
149643457546301440	N
149673548728893440	P
149748064658268160	NONE
149762343922962432	N
149779117162762240	NONE
149797672902082560	N
149798006005301248	NONE
149800087533531136	N
149811398870958080	P
149819302801977344	NEU
149858007197552640	NONE
150119713232527360	NEU
150189898501066752	NEU
150214903922294784	P
150224093743038464	NONE
150235324952494080	NONE
150274269023182848	P
150474541850820608	NEU
150502789305479168	NONE
150505730871533568	P
150556468641398785	NONE
150578287763144704	P
150619891769163776	P
150818098071613440	P
151078004792111106	P
151253016824119296	N
151293372068413441	N
151296313957425152	P
151357418167734272	NONE
151426759701696512	NONE
151431335314079744	NONE
151444822442524673	NONE
151535055976673280	N
151616040147746816	P
151620683980488704	NONE
151651341557694465	P
151736116251344896	P
151759161477169152	NEU
151761963968499712	NEU
151982264023130113	N
152017925396639744	P
152049077520056320	P
152126471664705536	NONE
152134453576212480	N
152138654884691970	NEU
152311807401410560	NONE
152343233454809090	NEU
152419878861680641	NONE
152488276303945728	NONE
152513713855926272	P
152519992238276608	NONE
152659780895379456	P
152692753715834880	NEU
152742827686764544	N
152747805855850498	NONE
152758979615928320	P
152759276996272128	N
152759559868514304	NEU
152761790147735552	NEU
152763872300904448	N
152799851321634816	NEU
152821770439766017	NONE
152825665975095300	N
152825916945477632	NEU
152826339639050240	P
152848187563048961	P
152858985823870976	P
152886309864742912	P
153089789590122497	NEU
153164269213597697	P
153168112177520640	P
153192573173907457	P
153550487650697216	P
153743299608453120	NEU
153744042549719040	NONE
153836209913856000	P
153855862727909377	N
153897441056407553	NEU
153906215838167040	N
153906535473483776	NONE
153983463794552832	N
153985443795443712	NONE
154085703028965376	NEU
154212603432927232	P
154234085852725248	NONE
154244005335539712	NEU
154272744945631232	N
154280269510230016	P
154323118788313089	P
154333742394114048	P
154337156448526336	NEU
154339404486418432	P
154487058700845056	N
154489493037129728	P
154506006636933121	P
154538876046802944	N
154555823333457920	P
154631410513223681	P
154661740678885376	P
154699359819280384	P
154908891342319617	NONE
154909188236128257	N
154923846594596864	P
154937607783071744	N
154969591825702913	NONE
155002084012474368	NONE
155225589295493120	NEU
155247490797551616	NEU
155282087669272576	NEU
155328789713395712	P
155368920931516416	N
155589023631552512	P
155593609914224640	NEU
155603356503646208	NONE
155622452242821120	P
155623055182405633	N
155628880898699264	NEU
155630072064253952	P
155741123132923905	P
155755209212182528	NEU
155904045180129282	P
155958702074101760	NEU
155972933234335745	P
156151239544029184	N
156331736467386368	N
156348605396041728	N
156431083976667136	P
156433228998262785	NEU
156471580027920384	N
156483302818185217	NONE
156484668001222657	NONE
156606336073871360	P
156623746743021568	NEU
156626456783503363	N
156637959242784768	NEU
156652590568968192	NEU
156657520339992577	P
156657766973448193	N
156692756704673792	NEU
156694463299846144	NONE
156713313080836096	NONE
156747125080858624	N
156766657484828673	N
156795850931175424	P
156849984757702656	NEU
156991787796402176	NONE
157039673452146688	N
157043271825227776	N
157095852148666368	NONE
157155467452358657	NONE
157183273137741826	NONE
157204073735655424	P
157209029876269057	NEU
157210225156440065	P
157345806649794560	P
157445613104013312	NEU
157460447140917249	N
157584187854041089	P
157698562715697152	N
157700371727396864	P
157725128057298944	N
157726000468336641	N
157755294095650816	P
157799083677978625	P
157918161667244032	N
158138434760867840	NONE
158229589364191235	NEU
158240867872817152	NEU
158254409753702400	NEU
158274295229988865	N
158309566801657856	P
158449395245924352	N
158449840962015233	N
158490514608500736	P
158490525954093056	NONE
