142378325086715906	NEU
142379080808013825	P
142379173120442368	P
142379815708803072	N
142381190123499520	NEU
142382515380961280	N
142382561501511680	P
142382722910912512	P
142384554206961664	P
142386873539637248	N
142387377162301440	P
142387445416210433	P
142389851369635840	P
142390954547097602	N
142391025904795648	P
142391095542816768	P
142393574045126656	NEU
142394602438131712	P
142396075842600960	P
142396855916044288	N
142415001527918592	P
142421530687717376	P
142460545457602560	P
142475773452886016	P
142477209632903168	P
142482752330153984	N
142483422185656320	N
142485850201128960	NEU
142485918836736000	NEU
142486052484038656	N
142486381397164033	N
142486630631084033	NEU
142486712227082241	NEU
142486919400538112	NEU
142487239157485568	P
142488286315819008	NEU
142491078208139264	P
142494256848830464	P
142494607496843264	NEU
142495262479364096	P
142497671016484865	P
142497699302866944	NEU
142499127832494080	NEU
142500633537298433	NEU
142500724192968704	NEU
142500804937515008	NEU
142500883211620352	NEU
142500968737673216	NEU
142501075709198337	NEU
142501170240438272	NEU
142501301614424065	NEU
142501524881420288	NEU
142501730578472960	NEU
142501898589704192	NEU
142501984174473216	NEU
142502047378440192	NEU
142502258423246848	NEU
142502677249662976	NEU
142502775421538304	NEU
142502823844790272	NEU
142502896292990977	N
142502942770077696	P
142502960973348865	NEU
142503620242452481	NEU
142503916653903872	NEU
142504196879548416	NEU
142504439373246464	NEU
142504638002892800	NEU
142504727190581248	NEU
142504841095299073	NEU
142504855322374144	NEU
142505110604484608	NEU
142505265017798657	NEU
142505493573808128	P
142505734536568832	NEU
142506146316554240	NEU
142506397710553089	NEU
142506551473750016	NEU
142507214131830784	NEU
142507239087947776	N
142507590868418560	NEU
142507766253236224	NEU
142507935833133057	NEU
142508088849727488	NEU
142508270874140672	P
142508791794118656	P
142509388878462976	N
142509578851074049	P
142512302938275840	N
142512893211049984	N
142513195230310400	N
142513224431058945	P
142513405486571521	N
142513579676020736	P
142513624051752961	NEU
142513735586684928	N
142514081943916544	N
142514084330475520	P
142514091922178048	N
142514188173062144	NEU
142514278040215554	N
142514283186622464	P
142514327180685312	N
142515270861332480	N
142515302075338752	N
142515878196543488	N
142516197815107585	P
142516420109025280	N
142516833252163584	N
142517897066057728	N
142518445433552896	NEU
142518816134533120	P
142519853058768896	N
142520717710336000	N
142521046216609793	N
142521138352885762	N
142521503320244224	N
142521829431590912	NEU
142522230528679936	P
142522394911838208	N
142522576965607424	NEU
142522835406028802	NEU
142522854553026560	N
142523453969408001	NEU
142523509204193282	NEU
142523541026381824	P
142523848988954624	NEU
142524057986940928	P
142524118896607233	P
142524300841328640	N
142524467858509824	P
142524640164712449	N
142524992247173120	P
142525120194416640	NEU
142526193558749184	N
142526733772521473	P
142529332873658369	P
142529729663221760	P
142530142164623360	N
142530991100141568	NEU
142531147623186432	N
142531271871037440	P
142531458869903360	NEU
142531700096901120	N
142531789536239617	NEU
142531844582281218	NEU
142532057690677249	NEU
142532289358860288	N
142532743211917312	NEU
142533188248539136	N
142533317449883649	N
142533337058263040	NEU
142533683696508928	NEU
142533692714262528	P
142534618069995521	NEU
142535083159597056	NEU
142535476123942913	N
142535566905446400	N
142536430848188417	P
142536601149517824	NEU
142537512634695681	P
142537641777303552	P
142537837026361344	P
142537895532695552	NEU
142538062407282688	NEU
142538534165815296	NEU
142538557066711040	P
142539010642944000	N
142539491977076736	P
142541084181016576	NEU
142541935536640000	N
142541991593517056	N
142542152801583104	P
142542714729271296	P
142542812645306368	P
142543132167380992	NEU
142543401928228864	P
142543435746910208	NEU
142543744883900416	P
142543817751531520	NEU
142543884692631553	P
142544262574256128	NEU
142544413887967232	N
142544820173410305	P
142544958442835968	NEU
142545026617057280	P
142546217749065728	N
142547179544911872	NEU
142547238944641024	NEU
142547486077239297	P
142547774674710528	N
142548408203362304	N
142549390022811649	N
142549989678268418	NEU
142550334659760128	P
142550692790419456	P
142551264205615104	N
142551629131030528	NEU
142553758390423552	NEU
142554089404891136	P
142554253607706624	P
142554649365454848	P
142555200413122560	P
142555465069510656	P
142556794420600832	N
142556846199283712	N
142556866583601152	P
142557703812812800	N
142558203429912576	NEU
142559003686354945	N
142559090676203520	P
142559890332856321	P
142560261017051136	N
142560436200550400	P
142561212981448704	N
142561930119352320	N
142562378301702145	P
142563178079981568	P
142564357983830016	NEU
142564528918507521	N
142565026346176513	NEU
142566473481715712	N
142566576502214656	N
142566834342862850	NEU
142567660427821056	NEU
142568604704063488	NEU
142569044107735042	N
142569426569527296	NEU
142570314918936577	P
142571186566602752	P
142572924950413312	N
142573377415168000	N
142573444284956672	NEU
142574152023420928	P
142574263776452608	N
142574305568501761	N
142574890103488513	NEU
142575012468097024	NEU
142575019338371072	NEU
142575362604400640	N
142575504363499522	N
142575507953819648	P
142576458605408256	N
142576466452938752	N
142576752072462336	N
142576984894078976	N
142577377187340288	N
142578020857810945	N
142578208867487744	NEU
142578414765875201	N
142578661336428545	NEU
142578786641256448	N
142579195493613570	N
142579652672761856	P
142579665473769472	N
142579806360449024	N
142579971389526018	N
142580110325854208	N
142580414505172994	NEU
142580645732954114	NEU
142581165973450753	N
142581511131115521	N
142581553120292864	NEU
142581599500902400	NEU
142581675610750976	N
142581735383777281	N
142581832377057280	N
142581903717969920	NEU
142581933560438784	NEU
142581960945041408	N
142582443743002624	N
142582537510862848	P
142582728381038592	NEU
142582992362156033	P
142583193185431552	NEU
142583194955427840	P
142583294620471297	NEU
142583341705736192	NEU
142585106912120832	NEU
142585233814978560	N
142585546496151552	NEU
142585649684430848	NEU
142586334857531392	N
142586986367160320	N
142587062426677249	NEU
142587244220387328	NEU
142588701602627585	N
142588808687390721	P
142589720294203393	NEU
142590612426862592	NEU
142590880900059136	N
142591911348273152	N
142592805192208384	P
142594824342745089	P
142595353957511168	P
142596653881368576	N
142597304245960706	P
142597613647175680	P
142598104972148737	P
142598111427174400	P
142599908766126080	N
142599920094937088	N
142599953318023170	N
142600275583176704	N
142600652638523392	NEU
142601387715473408	N
142602222872707072	NEU
142603573480534018	NEU
142606754168057857	P
142608675834568704	N
142609067456729088	N
142609135295410176	P
142609319848972288	NEU
142609493598019585	P
142609749626720256	P
142609764294201344	N
142609886801432577	N
142610505360621569	N
142610717332357120	P
142610940263804928	NEU
142611302198689794	P
142611358784032768	P
142612310131867648	P
142613147986042881	NEU
142614927918641152	P
142616947081748480	NEU
142617920466452481	P
142621769524719616	NEU
142622495323860992	NEU
142624100932792320	P
142624223330975744	P
142624520098955265	P
142624972504969216	NEU
142627173730230272	NEU
142627347961622529	NEU
142630210720894976	N
142630774716366848	NEU
142632591433015296	P
142633873430417408	NEU
142633951603851264	P
142635062612078592	N
142636720456867840	N
142636728614780929	N
142636870361296896	P
142637518884581376	N
142637568649990144	P
142637862909771776	NEU
142637955327066113	N
142640074557882368	P
142640711303569408	N
142640871559532544	N
142640934197272578	N
142641864200294400	P
142642597163315200	P
142642638930198529	NEU
142642819490783233	NEU
142644790293573633	N
142646592263028736	P
142649936905908225	P
142650359725305856	P
142650383142100992	N
142650910328369152	P
142651414441771008	N
142652570635223041	P
142652754853232641	P
142652930141597698	N
142653291036282880	N
142654693649293312	P
142655624231124992	NEU
142656972297211904	NEU
142658082110054400	P
142658199269552128	P
142659463223050241	N
142659595624644608	NEU
142659607305797632	P
142659680894857218	NEU
142659729020301312	P
142659780748644352	NEU
142659865691701248	NEU
142661421698781185	P
142663000241872896	N
142663028939304960	P
142663107670577152	P
142663437972021248	P
142664015800307712	N
142664042799042560	N
142664180229607424	P
142664724314722304	NEU
142664987222089728	NEU
142665714766065664	NEU
142666389134643201	N
142666859546808321	N
142667240217649152	N
142668591895023616	NEU
142669247859015680	N
142670030377725952	NEU
142671129641877504	N
142671399897677824	NEU
142672767601475584	NEU
142672988897161218	NEU
142673715002474496	P
142674580484526080	P
142675421253742592	N
142676227545767937	P
142676481728970753	N
142676824596545536	N
142677246589673472	N
142677443076038656	P
142677610026110976	N
142677672743546880	P
142679594351329280	P
142679648654987264	N
142680368875712512	P
142681173792010240	P
142681269736706048	P
142681555083599872	P
142681721610047488	P
142682083649789952	NEU
142682109826449408	P
142682238671269888	NEU
142683474556497920	NEU
142683736906010625	P
142684407151599616	N
142685106111397888	P
142685476506181632	P
142685649093394432	NEU
142685698443583489	P
142686298333913089	N
142686315597668353	N
142686577804578816	P
142687103514447872	NEU
142687564975968257	N
142687787928399873	P
142687872435228672	P
142688183761633280	P
142688519607955456	N
142689128818028544	P
142689316781568000	P
142689358384857090	NEU
142689508482220034	P
142689810824445952	P
142689915002556418	NEU
142690520504877056	P
142690790945206272	P
142690894859091968	P
142690936768577536	N
142692568159879168	P
142692686653169664	N
142692889745571841	NEU
142692962298630144	P
142693331988783105	P
142693964967968769	P
142694694038683648	P
142694727643443200	P
142694800863404032	N
142695086893957120	P
142695213767462912	P
142695243232460800	P
142695798990311424	P
142696054087880704	N
142696207716859904	P
142696960611188736	P
142697072167092229	NEU
142697117973098497	P
142697981806780416	P
142698014899843072	N
142698312460541952	P
142698379040927744	NEU
142698573497249792	P
142698759602708480	P
142698978180472832	P
142699518637510656	N
142699722614915073	NEU
142700799087230976	P
142700943832649728	P
142700955782221824	NEU
142701247089221632	NEU
142701580561555458	NEU
142702318377381888	P
142702479040184320	NEU
142703377942446080	NEU
142705091311443968	P
142705299713822720	P
142706170153537536	P
142708657744912384	N
142709555879612416	P
142710223201763328	P
142710278134571008	P
142710932127219713	P
142711073798230016	P
142712949335789568	P
142713771528433664	P
142714605322502144	P
142716216916713472	P
142716664595755008	NEU
142717294127230976	P
142718724305207297	P
142718975380430849	P
142719132205461504	NEU
142720454799536128	NEU
142721912131428352	NEU
142722375220342785	P
142723666705256448	P
142724232823058432	N
142725356141547520	N
142726767159951360	P
142727317968531456	P
142727796999995394	NEU
142729172626833408	P
142730160142172160	NEU
142731430521352192	N
142731546955227136	NEU
142732923215417344	NEU
142733457250983936	N
142734064548450305	N
142735637580226560	P
